Wavelength	Normalized Intensity
179.611	0.1002520236377719
179.992	0.094172623694657
180.373	0.08696707647957953
180.754	0.05838482364175363
181.134	0.03413349990347665
181.515	-0.03584291822310336
181.896	0.07163289951257476
182.276	0.08902700273694675
182.657	-0.02265948245903881
183.038	-0.2316899415321769
183.418	-0.12641192937308007
183.799	-2.120646682011041
184.179	0.01662651768670882
184.56	0.25535023405423035
184.94	0.11702980169110257
185.32	-0.040964755312850605
185.701	-0.09726947625898269
186.081	-0.21712066550398232
186.461	-0.20718588798000734
186.842	0.0743797475014449
187.222	0.08111251169040062
187.602	0.08262117235205389
187.982	0.08293350864985377
188.362	0.08244726068261013
188.742	0.08308216831133682
189.122	0.08264680188172831
189.502	0.08259185149895665
189.882	0.08277788581009583
190.262	0.0826361473800306
190.642	0.082575827799553
191.022	0.08326170085962897
191.402	0.08302197457143044
191.781	0.08379887231136483
192.161	0.08400017527848028
192.541	0.08390126458949128
192.92	0.08383524023645111
193.3	0.08383943492215888
193.68	0.08370843488750551
194.059	0.08331690292354312
194.439	0.08281517656603783
194.818	0.08283812149685929
195.198	0.08319378889802033
195.577	0.0833028926732792
195.957	0.08325859679220525
196.336	0.0829396328909871
196.715	0.0833541936794851
197.094	0.08342873324451203
197.474	0.08373276406461053
197.853	0.08352554659064715
198.232	0.08334173546293307
198.611	0.08362638683506171
198.99	0.0838251729907525
199.369	0.08380646469249588
199.748	0.0840479108018346
200.127	0.08386292516212235
200.506	0.08431876165798473
200.885	0.08427966718718838
201.264	0.08396825372024422
201.643	0.08429455832145094
202.022	0.08434262941966188
202.401	0.08432958394711074
202.779	0.08448449369029835
203.158	0.08377739552054111
203.537	0.08393448650029675
203.915	0.08420982567015417
204.294	0.0835289862329275
204.673	0.08381711919419359
205.051	0.08380516433992648
205.43	0.08366023794872335
205.808	0.08368158889897584
206.187	0.08340268424626683
206.565	0.08353381012149143
206.943	0.08377710189254156
207.322	0.08351187191523984
207.7	0.08381145636848812
