Wavelength	Normalized Intensity
179.611	-0.03398643422256255
179.992	0.003750678225594378
180.373	-0.021396336751860777
180.754	-0.034429518873873334
181.134	-0.01270662583966337
181.515	-0.04212936785275333
181.896	-0.041220001938167855
182.276	0.09117480765989155
182.657	-0.003329112311964411
183.038	0.11112641076028533
183.418	0.44208463823805005
183.799	5.098355658623775
184.179	-0.5707096418436877
184.56	-0.5954866855417182
184.94	-0.01551459039929557
185.32	0.17561852900511046
185.701	0.06804023509759174
186.081	0.3450216663564604
186.461	0.24439266631413206
186.842	0.2395231395697066
187.222	0.24104874676161922
187.602	0.24291219394043492
187.982	0.24203420427494352
188.362	0.2425915521649337
188.742	0.24349538109438493
189.122	0.24385071292068933
189.502	0.24407923939804815
189.882	0.24416426567734445
190.262	0.24379911828648387
190.642	0.2440709339203468
191.022	0.2445409065070443
191.402	0.24353472724632372
191.781	0.2441069243237194
192.161	0.2442210197749705
192.541	0.24387688775950578
192.92	0.24450781043681008
193.3	0.2441284430614002
193.68	0.24339525394654066
194.059	0.24323661093307314
194.439	0.24343925619961507
194.818	0.24332188889351192
195.198	0.24346828342471277
195.577	0.24332629331350505
195.957	0.24398615932219295
196.336	0.24427534095488596
196.715	0.24521264347628513
197.094	0.2447235850696173
197.474	0.24452714793792288
197.853	0.24408364381804132
198.232	0.24347935739498128
198.611	0.24304046742937824
198.99	0.2433676529145836
199.369	0.24285946674108838
199.748	0.242351741983021
200.127	0.2429530921260856
200.506	0.24337809768199595
200.885	0.24402475043070435
201.264	0.24432349594681105
201.643	0.2438972319851884
202.022	0.24462777844805203
202.401	0.24506352239937423
202.779	0.24490521496076334
203.158	0.2442058350127084
203.537	0.2436297368776045
203.915	0.243369498576295
204.294	0.2431456282000718
204.673	0.24270766106532451
205.051	0.24232602855963242
205.43	0.24207342458631106
205.808	0.24252225595704147
206.187	0.24274704916412038
206.565	0.24292318401698926
206.943	0.24315636659548368
207.322	0.2428000280446094
207.7	0.24362793316275017
208.078	0.24368137345866703
208.456	0.24452601537278176
208.835	0.24420164032700062
209.213	0.24405658809522623
209.591	0.24372998986601999
209.969	0.24431443542568232
210.347	0.2437082194471967
210.725	0.24403502741068836
211.103	0.2433365702934891
211.481	0.24352805769604838
211.859	0.2440976960151623
212.237	0.24461225811093332
212.614	0.2446100349275082
212.992	0.24460172944980685
213.37	0.24536054809434077
213.748	0.2462917263746066
214.125	0.246136271322277
214.503	0.24589641919350722
214.881	0.24611601099030853
215.258	0.2454210354622467
215.636	0.24547300761816587
216.013	0.2452034151677281
216.391	0.24438775853185396
216.768	0.24469304775766482
217.145	0.24476460909583922
217.523	0.2446905728930972
217.9	0.24487950153737476
218.277	0.24500899148517336
218.655	0.2438942537583359
219.032	0.24473159691931912
219.409	0.2446977038588004
219.786	0.24404903766095226
220.163	0.2441295756265413
220.54	0.24447416905743385
220.917	0.2441434180893769
221.294	0.24482992035230902
221.671	0.2441599032042084
222.048	0.2438947571206208
222.425	0.24448373294084752
222.802	0.24449682036025575
223.179	0.24470496066507483
223.556	0.24483583485915697
223.932	0.24434262371363846
224.309	0.24458461513211918
224.686	0.24496310162353044
225.062	0.24476544803298075
225.439	0.24491251371389486
225.815	0.24439027534327862
226.192	0.24435210370333801
226.568	0.24443973068777314
226.945	0.24415201719507781
227.321	0.24455588153502103
227.698	0.2447891899540867
228.074	0.24518269342033172
228.45	0.2450480440091126
228.827	0.24526297970477826
229.203	0.24530505240242712
229.579	0.24551856190495214
229.955	0.24531558106355358
230.331	0.24555169992204345
230.707	0.24496154958981856
231.083	0.2452700687236244
231.46	0.24479569171693372
231.835	0.2451837001449016
