Data from 72h-ambient_CB-1e-4_Absorbance_09-26-57-877.txt Node
Date: Mon Aug 21 09:26:57 EDT 2023
User: UV-vis
Spectrometer: FLMS04918
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 3
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 3
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
179.23	-0
179.611	-0
179.992	-0
180.373	-0
180.754	-0
181.134	-0
181.515	-0
181.896	-0
182.276	1.35393
182.657	0.44347
183.038	0.6041
183.418	0.10405
183.799	1.2121
184.179	0.95444
184.56	0.68407
184.94	0.44848
185.32	0.80908
185.701	-0
186.081	0.6105
186.461	-0
186.842	4.86363
187.222	2.15612
187.602	2.05259
187.982	2.01984
188.362	2.0162
188.742	2.03617
189.122	2.07471
189.502	2.0663
189.882	2.07424
190.262	2.09707
190.642	2.07906
191.022	2.05148
191.402	2.05441
191.781	2.0402
192.161	2.04717
192.541	2.04857
192.92	2.04188
193.3	2.03758
193.68	2.0642
194.059	2.07411
194.439	2.0778
194.818	2.02976
195.198	2.0247
195.577	2.03629
195.957	2.05974
196.336	2.08117
196.715	2.04939
197.094	2.02118
197.474	2.02325
197.853	2.01677
198.232	2.00745
198.611	1.99693
198.99	1.9959
199.369	2.00814
199.748	2.02547
200.127	2.05737
200.506	2.05854
200.885	2.06342
201.264	2.08695
201.643	2.06385
202.022	2.09646
202.401	2.1348
202.779	2.11935
203.158	2.13532
203.537	2.12344
203.915	2.10177
204.294	2.09708
204.673	2.06503
205.051	2.02619
205.43	2.04273
205.808	2.04588
206.187	2.03074
206.565	2.04706
206.943	2.06094
207.322	2.05987
207.7	2.06505
208.078	2.07531
208.456	2.06684
208.835	2.08061
209.213	2.06307
209.591	2.06033
209.969	2.05961
210.347	2.06033
210.725	2.0225
211.103	2.03492
211.481	2.05577
211.859	2.06887
212.237	2.0719
212.614	2.07241
212.992	2.0662
213.37	2.08747
213.748	2.06586
214.125	2.04183
214.503	2.04064
214.881	2.02998
215.258	2.03059
215.636	2.02856
216.013	2.02881
216.391	2.02709
216.768	2.04087
217.145	2.06197
217.523	2.05441
217.9	2.03039
218.277	2.05631
218.655	2.04837
219.032	2.07021
219.409	2.07543
219.786	2.06364
220.163	2.09241
220.54	2.1027
220.917	2.07555
221.294	2.09595
221.671	2.09056
222.048	2.10554
222.425	2.07487
222.802	2.05135
223.179	2.08289
223.556	2.08466
223.932	2.04775
224.309	2.05296
224.686	2.02989
225.062	2.01675
225.439	2.04097
225.815	2.02681
226.192	2.01685
226.568	2.02884
226.945	2.01593
227.321	2.02303
227.698	2.05624
228.074	2.03181
228.45	2.04577
228.827	2.06307
229.203	2.08901
229.579	2.10385
229.955	2.11562
230.331	2.09403
230.707	2.11356
231.083	2.11548
231.46	2.12446
231.835	2.09105
232.211	2.09074
232.587	2.08764
232.963	2.09977
233.339	2.12153
233.715	2.13134
234.091	2.09848
234.466	2.12427
234.842	2.13124
235.218	2.12405
235.593	2.13048
235.969	2.10487
236.344	2.07504
236.72	2.11844
237.095	2.10683
237.471	2.09915
237.846	2.11171
238.222	2.12014
238.597	2.09661
238.972	2.10764
239.348	2.08953
239.723	2.09423
240.098	2.06986
240.473	2.06099
240.848	2.05298
241.223	2.06923
241.598	2.07947
241.973	2.08143
242.348	2.09135
242.723	2.08809
243.098	2.06956
243.473	2.06177
243.848	2.07295
244.223	2.07222
244.597	2.08642
244.972	2.07732
245.347	2.08981
245.721	2.10973
246.096	2.12005
246.47	2.11926
246.845	2.12111
247.219	2.11367
247.594	2.14042
247.968	2.17237
248.343	2.18501
248.717	2.18494
249.091	2.19464
249.466	2.2042
249.84	2.18797
250.214	2.16925
250.588	2.1477
250.962	2.14707
251.336	2.13607
251.71	2.13584
252.084	2.13415
252.458	2.15869
252.832	2.17415
253.206	2.1754
253.58	2.14869
253.954	2.18057
254.328	2.18838
254.702	2.19268
255.075	2.16178
255.449	2.12498
255.823	2.13309
256.196	2.17481
256.57	2.1404
256.943	2.11847
257.317	2.10437
257.69	2.1131
258.064	2.10623
258.437	2.09133
258.81	2.07469
259.184	2.09891
259.557	2.1132
259.93	2.13893
260.303	2.13663
260.677	2.17814
261.05	2.18877
261.423	2.19282
261.796	2.16779
262.169	2.17866
262.542	2.1545
262.915	2.17379
263.288	2.14022
263.661	2.184
264.033	2.20533
264.406	2.2128
264.779	2.20729
265.152	2.22157
265.524	2.19905
265.897	2.22961
266.27	2.18575
266.642	2.18917
267.015	2.2256
267.387	2.23149
267.76	2.21943
268.132	2.23603
268.504	2.22532
268.877	2.21298
269.249	2.21096
269.621	2.20609
