Wavelength	Normalized Intensity
179.611	0.2234462515512857
179.992	0.24369320247236292
180.373	0.21387955769816672
180.754	0.2608021929091784
181.134	0.13175042197963316
181.515	0.04076055801259681
181.896	0.05547006238400184
182.276	-0.10782041116657068
182.657	-0.07173705355869847
183.038	0.10245972867262353
183.418	-0.08665524354406459
183.799	2.827528867401197
184.179	-0.491182889138249
184.56	-0.6207738030218127
184.94	-0.3286794644670236
185.32	-0.031531200784095964
185.701	0.14053262571168673
186.081	0.09252411221150698
186.461	0.31294494669607015
186.842	0.22454718876214463
187.222	0.22602782892327003
187.602	0.22800209969848478
187.982	0.22859749338784435
188.362	0.2294949463950198
188.742	0.22978580590199593
189.122	0.2302757871395195
189.502	0.23052876863455454
189.882	0.2307697533284654
190.262	0.2315147714570208
190.642	0.23224334641760178
191.022	0.23246914634925053
191.402	0.23253756167314413
191.781	0.23193759577636308
192.161	0.23188222592502067
192.541	0.2323858818379515
192.92	0.23170579744415223
193.3	0.23127731029910445
193.68	0.2310780627279858
194.059	0.2305627036419303
194.439	0.23105478222230774
194.818	0.23181737608397865
195.198	0.23224888340273603
195.577	0.23280866421043672
195.957	0.23283966293781705
196.336	0.23278462866133126
196.715	0.2337346410804249
197.094	0.23411295978440788
197.474	0.23387017137564267
197.853	0.23350544345335286
198.232	0.23323908091091006
198.611	0.2338227294802879
198.99	0.23395008013837554
199.369	0.2338980660355993
199.748	0.2341163155329741
200.127	0.2341244951701042
200.506	0.23395553322979562
200.885	0.23514489441537414
201.264	0.23505949061436412
201.643	0.23503625205554313
202.022	0.23428624225099548
202.401	0.23378913004776875
202.779	0.2342352348727891
203.158	0.2349512677231039
203.537	0.23440889486109043
203.915	0.23419458836828091
204.294	0.2340885886604458
204.673	0.23447869443126754
205.051	0.2340175726314134
205.43	0.2329979284295709
205.808	0.23236830610483597
206.187	0.23183675553194852
206.565	0.23194191630264208
206.943	0.23234812966658164
207.322	0.23307360055973889
207.7	0.23357650142924233
208.078	0.234185443953438
208.456	0.2344587696741557
208.835	0.23466552573269123
209.213	0.23476762438281812
209.591	0.23433192237835299
209.969	0.23356811205782682
210.347	0.23397101162005726
210.725	0.2337095568598925
211.103	0.23379567375747284
211.481	0.2338240298328573
211.859	0.2341798230745896
212.237	0.23428158614985986
212.614	0.2346704335149693
212.992	0.23395213553437233
213.37	0.2347867521496455
213.748	0.23523696776665948
214.125	0.23499795457503125
214.503	0.23428783623156443
214.881	0.23451162271407347
215.258	0.23438481736512787
215.636	0.23414194506264852
216.013	0.23358400991665923
216.391	0.23334675849302827
216.768	0.2332923953662557
217.145	0.23306466587918134
217.523	0.23358925327379396
217.9	0.23342939380147118
218.277	0.23400993830342526
218.655	0.23418292714201333
219.032	0.2344963540580972
219.409	0.23438049683884887
219.786	0.2349900266190436
220.163	0.23441803927593333
220.54	0.23466095352526975
220.917	0.2340479002090805
221.294	0.23456544053170406
221.671	0.23404836162450834
222.048	0.23466661635097524
222.425	0.23399542469087642
222.802	0.2340439991513723
223.179	0.2349538264813856
223.556	0.2349248831500021
223.932	0.23459329324480357
224.309	0.23445486861644746
224.686	0.23340770727636204
225.062	0.2333538475118744
225.439	0.23349411780194193
225.815	0.2324087428750588
226.192	0.23320426501953564
226.568	0.23289369048973302
226.945	0.23305606677348045
227.321	0.23421661046824663
227.698	0.2349364185356984
228.074	0.23468360482809167
228.45	0.23475596315655053
228.827	0.23470160002977794
229.203	0.2349201012082952
229.579	0.23443238510105385
229.955	0.23407285858904167
230.331	0.23394743748637964
230.707	0.2348785738197884
231.083	0.23504531257667188
231.46	0.23510277977086821
231.835	0.23553705558219268
232.211	0.23594607938555645
232.587	0.23619532761031162
232.963	0.23573533837559854
233.339	0.2353000977865613
233.715	0.23524552492550332
234.091	0.23521259664269742
234.466	0.2349173746625852
234.842	0.2350417051469632
235.218	0.234606506504783
235.593	0.23532224572709826
235.969	0.23533873084192974
236.344	0.23552623329306666
236.72	0.2359061040307615
237.095	0.2359441498301309
237.471	0.23602250655915186
237.846	0.2356438522803123
238.222	0.23503260267897735
238.597	0.23517312465018736
238.972	0.2353821458390051
239.348	0.235419939957232
239.723	0.23537438567044575
240.098	0.23497635194363628
240.473	0.23574674792072367
240.848	0.23671605589407305
241.223	0.23652859538979323
241.598	0.23666127329872969
241.973	0.2363671419369015
242.348	0.23662910005935114
242.723	0.23656601198630642
243.098	0.2362581220553568
243.473	0.2356780809156876
243.848	0.2354055521852544
244.223	0.23478805250221493
244.597	0.23533503951850696
244.972	0.23516200873306178
245.347	0.2357590383498474
245.721	0.23575723463499304
246.096	0.23585291541598707
246.47	0.23606315306366005
246.845	0.2355683479375726
247.219	0.23468230447552227
247.594	0.23464690132814875
247.968	0.23444194898446757
248.343	0.2344395160667571
248.717	0.2344690466541397
249.091	0.23482131635987746
249.466	0.2359155001267469
249.84	0.23593592824614368
250.214	0.23623031128911431
250.588	0.23624524437023395
250.962	0.2362061498994376
251.336	0.2359426397432761
251.71	0.2356717469402689
252.084	0.2361753189594856
252.458	0.2364021256157042
252.832	0.23647964340758365
253.206	0.23678031847911593
253.58	0.23647947562015534
253.954	0.23651127133782016
254.328	0.23739228117702119
254.702	0.23619654406916687
255.075	0.23535597100018868
255.449	0.23496875956250524
255.823	0.23439454903596985
256.196	0.23466531599840584
256.57	0.23492609960885733
256.943	0.23428120862814616
257.317	0.23447747797241228
257.69	0.234966997794508
258.064	0.23498486715562306
258.437	0.23550999985937762
258.81	0.23574184013844557
259.184	0.23592955232386786
259.557	0.23523214387809555
259.93	0.23578831725608757
260.303	0.23594645690727015
260.677	0.23628735901473988
261.05	0.23637196582546544
261.423	0.23649063348413799
261.796	0.2362412594188116
262.169	0.23659889832225528
262.542	0.23592586100044505
262.915	0.2359028741227665
263.288	0.23542363128065483
263.661	0.23500160395159703
264.033	0.2350969491577344
264.406	0.23507295555548605
264.779	0.23559641038495752
265.152	0.23585895576340626
265.524	0.2360962071870372
265.897	0.23680347314422276
266.27	0.23702981838501355
266.642	0.23698170533994553
267.015	0.23761418005096172
267.387	0.23732113930741755
267.76	0.23773012116392425
268.132	0.23748372532545037
268.504	0.23730188570001892
268.877	0.23796070303727984
269.249	0.23802437836632365
269.621	0.23777504624785434
269.994	0.23800768351720678
270.366	0.23744844801864806
270.738	0.23750306282656314
271.11	0.2374971483197152
271.482	0.23717684211907059
271.854	0.23662515705478585
272.226	0.23612234007899657
272.598	0.23564523652659586
272.97	0.23686861661326428
273.342	0.23708069992264869
273.714	0.2373836401244632
274.086	0.23758636928471927
274.458	0.23877929595314937
274.829	0.2389088697946621
275.201	0.2399590513084571
275.573	0.23962158884326776
275.944	0.24011580671335614
276.316	0.23982305959781153
276.688	0.2394691959115048
277.059	0.2390150792367826
277.431	0.23934029321970532
277.802	0.2388608825901653
278.173	0.2384047524663034
278.545	0.2381327690450122
278.916	0.2385454422249417
279.287	0.2389450699323201
279.659	0.23867124084931746
280.03	0.23835877871094635
280.401	0.23830445753103083
280.772	0.23833373643727102
281.143	0.23760109263155352
281.515	0.23695003546285193
281.886	0.23673048561290772
282.257	0.238219137623735
282.628	0.24179410046503128
282.998	0.24776208955574805
283.369	0.25946203277240587
283.74	0.2777592937765158
284.111	0.300862154514865
284.482	0.32799505954694536
284.853	0.35501047143235137
285.223	0.3805444461663474
285.594	0.40452416400504687
285.965	0.42341400825909226
286.335	0.435672222196596
286.706	0.44197805127421586
287.076	0.4432030672883103
287.447	0.4432030253414532
287.817	0.44320256392602536
288.188	0.44320499684373593
288.558	0.44320629719630533
288.928	0.4432077233894459
289.299	0.44320919152944366
289.669	0.44320977878544277
290.039	0.443207765336303
290.409	0.44320537436544954
290.779	0.44320491295002173
291.149	0.44320604551516285
291.52	0.44320751365516053
291.89	0.44320281560716784
292.26	0.4432038642785948
292.629	0.4432043256940226
292.999	0.44320529047173546
293.369	0.4432078072831601
293.739	0.44320675861173314
294.109	0.44320508073745
294.479	0.44320625524944823
294.848	0.44320529047173546
295.218	0.4432037803848806
295.588	0.44320600356830575
295.957	0.44320168304202673
296.327	0.44320214445745465
296.696	0.44320063437059987
297.066	0.4431999212740295
297.435	0.4432006763174569
297.805	0.44320260587288246
298.174	0.44320365454430943
298.544	0.4432038223317377
298.913	0.44320344481002405
299.282	0.4432070522397327
299.651	0.44320860427344455
300.021	0.44320847843287337
300.39	0.4432076394957318
300.759	0.44320508073745
301.128	0.443206674718019
301.497	0.44320508073745
301.866	0.44320260587288246
302.235	0.4432045773751651
302.604	0.44320424180030854
302.973	0.4432056679934491
303.342	0.443205626046592
303.71	0.4432058777277345
304.079	0.443205626046592
304.448	0.4432076394957318
304.817	0.44320453542830807
305.185	0.44320470321573635
305.554	0.44320470321573635
305.923	0.44320629719630533
306.291	0.44320537436544954
306.66	0.44320608746201995
307.028	0.44320730392087515
307.397	0.44320747170830344
307.765	0.4432079750705884
308.133	0.4432096109980144
308.502	0.44320789117687426
308.87	0.44320885595458703
309.238	0.44320885595458703
309.606	0.4432070102928756
309.975	0.44320944321058614
310.343	0.44321065966944134
310.711	0.44320810091115964
311.079	0.4432098207322998
311.447	0.4432122117031532
311.815	0.4432135120557226
312.183	0.4432130086934377
312.551	0.44321326037458014
312.919	0.44321103719115507
313.286	0.4432121697562961
313.654	0.4432122536500103
314.022	0.44320755560201763
314.39	0.44320449348145097
314.757	0.44320445153459387
315.125	0.44320185082945507
315.492	0.4432030672883103
315.86	0.44320222835116874
316.228	0.44320025684888614
316.595	0.4432031092351674
316.962	0.4432070102928756
317.33	0.44320675861173314
317.697	0.44320709418658977
318.065	0.4432085623265875
318.432	0.4432085623265875
318.799	0.44320919152944366
319.166	0.44320810091115964
319.534	0.4432076394957318
319.901	0.4432095271043002
320.268	0.44321149860658293
320.635	0.4432102821477277
321.002	0.44321103719115507
321.369	0.4432102821477277
321.736	0.44321120497858335
322.103	0.44320843648601627
322.47	0.4432092754231578
322.836	0.44321103719115507
323.203	0.4432098207322998
323.57	0.44320742976144645
323.937	0.4432077233894459
324.303	0.44320810091115964
324.67	0.44320977878544277
325.037	0.44320877206087284
325.403	0.44320520657802126
325.77	0.4432070522397327
326.136	0.4432122536500103
