Wavelength	Normalized Intensity
179.611	0.6155442464030901
179.992	0.6137946429943831
180.373	0.5029184452365657
180.754	0.4487862778590542
181.134	0.30829794802844146
181.515	0.19199026148192988
181.896	0.21069067372941278
182.276	0.20908993971647413
182.657	-0.04692980812357194
183.038	-0.04410389030911052
183.418	0.2235419742791368
183.799	1.727071234959249
184.179	-0.12399763606712123
184.56	-0.663910650487856
184.94	-0.057269918127487864
185.32	-0.30122650491544106
185.701	0.02371247441225802
186.081	0.0911634820084806
186.461	-0.16182413726771055
186.842	0.22337846543024828
187.222	0.2372356096658363
187.602	0.23975032374763894
187.982	0.23802836331774604
188.362	0.23826418854823633
188.742	0.23903131267047165
189.122	0.23984571090063342
189.502	0.2401520487978712
189.882	0.23983983834064257
190.262	0.23917724578624464
190.642	0.23994638335761967
191.022	0.2394272490544272
191.402	0.23953975052510934
191.781	0.2393875253807747
192.161	0.23977075186703575
192.541	0.24029080900108393
192.92	0.24073737524153213
193.3	0.24118952041397168
193.68	0.2420016115669942
194.059	0.2411854096219781
194.439	0.24046367199910074
194.818	0.24101632184109825
195.198	0.24126024281500455
195.577	0.24127479837441046
195.957	0.24079131889973396
196.336	0.24022742730003965
196.715	0.24040658232661813
197.094	0.24114082011290458
197.474	0.2404092669254711
197.853	0.2393002339711962
198.232	0.2396567403094988
198.611	0.24018657106124605
198.99	0.23952280399485
199.369	0.23984583674120466
199.748	0.23956785491935134
200.127	0.23980724563269326
200.506	0.2402788960936739
200.885	0.24074748443408786
201.264	0.24064421127196278
201.643	0.24125780989729403
202.022	0.24075662884893076
202.401	0.2409375456435065
202.779	0.24104190942391557
203.158	0.24089064905729374
203.537	0.2406856128198984
203.915	0.240784859083744
204.294	0.2404626233276738
204.673	0.24100923282225212
205.051	0.24117139937171417
205.43	0.24047126438023178
205.808	0.2405280604247149
206.187	0.239244444651283
206.565	0.23858915085001656
206.943	0.2391308525623168
207.322	0.23879691363312197
207.7	0.23949138579889886
208.078	0.24007167861971052
208.456	0.24024571612972548
208.835	0.2416578570732432
209.213	0.24189598938087278
209.591	0.24129656879323375
209.969	0.24141662069818987
210.347	0.23990997348567633
210.725	0.23980930102869005
211.103	0.24013241766875887
211.481	0.23951672170057373
211.859	0.2401069139796557
212.237	0.24024923966572
212.614	0.24016819833784608
212.992	0.24078511076488646
213.37	0.24123746567161142
213.748	0.24142064759646933
214.125	0.24074819753065815
214.503	0.2403125794199072
214.881	0.24080843321742162
215.258	0.2405838497446281
215.636	0.24099052452399553
216.013	0.2406604866525089
216.391	0.2402455483422972
216.768	0.24100885530053842
217.145	0.24142412918560677
217.523	0.24135038661086433
217.9	0.2419375167693796
218.277	0.2416932602206167
218.655	0.24198881777558554
219.032	0.24207736759087636
219.409	0.24195307905335542
219.786	0.24134979935486522
220.163	0.2413384737034543
220.54	0.24162643887729207
220.917	0.2415222428843113
221.294	0.2410958530821174
221.671	0.24187442869633488
222.048	0.24182191123127372
222.425	0.24235161614244977
222.802	0.2425736828038186
223.179	0.24270589929732725
223.556	0.24222426548436216
223.932	0.24172946035827467
224.309	0.2410700138181576
224.686	0.24056174375094821
225.062	0.24093066635894578
225.439	0.24087538040131748
225.815	0.2401608576378575
226.192	0.23991240640338682
226.568	0.24050251478875462
226.945	0.2403424036352894
227.321	0.24129933728580089
227.698	0.2402179892571972
228.074	0.24036887210210536
228.45	0.24013845801617806
228.827	0.2411634714157265
229.203	0.24070495032101116
229.579	0.2409058757664129
229.955	0.2400785998511283
230.331	0.24045360475340213
230.707	0.239698477432291
231.083	0.24052185228986742
231.46	0.23969940026314673
231.835	0.240051418287742
232.211	0.24005687137916212
232.587	0.24059437840575457
232.963	0.24027579202625013
233.339	0.24078586580831388
233.715	0.24000364081753062
234.091	0.24060939538058834
234.466	0.24149048911350354
234.842	0.24164627974068978
235.218	0.2417719525244943
235.593	0.24273534599099572
235.969	0.2423169260916466
236.344	0.24321706369767498
236.72	0.24341878613336118
237.095	0.24234339455846254
237.471	0.24184653403637826
237.846	0.24167656537149979
238.222	0.2411445533831845
238.597	0.2411924986408242
238.972	0.2408796589807394
239.348	0.23992897541193248
239.723	0.24001958062322012
240.098	0.2407497915112271
240.473	0.24066250010164864
240.848	0.24126867413327713
241.223	0.2414650273712574
241.598	0.24135986660056385
